Housing Bureau,,
Backing Unsafely,0,2
Bike Lane,0,3
Bus Lane,0,0
Cell Phone,0,5
Commercial Veh on Pkwy,0,0
Cruising For Passengers,0,0
Disobey Traffic Control Device,3,42
Driving Too Slow,0,0
Equipment,9,64
Equipment (Other),0,0
Excessive Noise,0,0
Fail to Keep Right,0,0
Fail to yield Right of Way to Pedestrian,0,1
Failure to Signal,0,36
Failure to yield Right of Way to Vehicle,0,0
Following Too Closely,0,0
Improper Passing,1,2
Improper Taxi Pickup,0,0
Improper Turn,2,6
Improper/Missing Plates,1,2
Lamps and Other Equipment on Bicycle,0,0
Motorcycle (Other),0,0
Not Giving R of W to Veh.,0,5
Obstructed Plate,1,19
One Way Street,0,2
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
Pavement Markings,0,1
Red Light,0,31
School Bus,0,3
Scooter In NYC,0,0
Seat Belt,0,5
Speeding,0,4
Spillback,0,1
TBTA Rule,0,0
Tints,2,29
TLC (Other),0,0
Truck Route,0,0
Uninspected,0,5
Uninsured,0,26
Unlicensed Operator,2,59
Unregistered,0,11
Unsafe Lane Change,0,5
Other Movers,1,12
TOTAL Movers,22,381
