Patrol Bureau,,
Backing Unsafely,46,412
Bike Lane,501,834
Bus Lane,196,2043
Cell Phone,3207,22500
Commercial Veh on Pkwy,36,153
Cruising For Passengers,2,8
Disobey Traffic Control Device,12706,102140
Driving Too Slow,2,14
Equipment,2158,12723
Equipment (Other),6,42
Excessive Noise,0,1
Fail to Keep Right,13,59
Fail to yield Right of Way to Pedestrian,4010,34263
Failure to Signal,1034,8791
Failure to yield Right of Way to Vehicle,11,46
Following Too Closely,15,158
Improper Passing,208,1286
Improper Taxi Pickup,35,145
Improper Turn,5497,44019
Improper/Missing Plates,100,616
Lamps and Other Equipment on Bicycle,24,77
Motorcycle (Other),120,768
Not Giving R of W to Veh.,90,664
Obstructed Plate,580,4282
One Way Street,357,2314
Overheight,2,2
Overlength,2,3
Overweight,0,1
Overwidth,0,0
Pavement Markings,22,117
Red Light,6076,41647
School Bus,54,1262
Scooter In NYC,9,45
Seat Belt,5822,39074
Speeding,5294,41722
Spillback,32,322
TBTA Rule,0,2
Tints,2099,20588
TLC (Other),3,32
Truck Route,78,738
Uninspected,215,1254
Uninsured,776,6164
Unlicensed Operator,3606,26349
Unregistered,888,5451
Unsafe Lane Change,177,1419
Other Movers,7046,46411
TOTAL Movers,63155,470961
