"Moving Violations",,
"19th Precinct",,
"  August ",,
019sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,10
"Brake Lights (Defect.or Improper)",13,157
"Bus Lane, Driving in",1,42
"Cell Phone",58,835
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,2
"Disobey Steady Red Signal",84,639
"Disobey Traffic Control Device",236,2191
"Equipment (Other)",0,9
"Fail to Keep Right",0,1
"Fail to Signal",33,340
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",2,68
"Improper Lights",0,0
"Improper Passing",0,20
"Improper Turn",520,3334
"Improper/Missing Plates",2,8
"Not Giving R of W to Pedes.",92,911
"Not Giving R of W to Veh.",0,5
"One Way Street",25,155
"Pavement Markings",42,166
"Safety Belt",19,249
"School Bus, Passing Stopped",1,35
Speeding,2,78
Spillback,0,15
"Tinted Windows",1,67
"Truck Routes",0,35
U-Turn,0,4
Uninspected,0,25
Uninsured,21,299
"Unlicensed Operator",44,368
Unregistered,5,113
"Unsafe Lane Change",30,224
"Other Movers",17,205
"019TOTAL Movers ",1248,10611
,,
"* All figures are preliminary and subject to change.",,
