"Moving Violations",,
"34th Precinct",,
"  August ",,
034sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",4,41
"Bus Lane, Driving in",0,0
"Cell Phone",21,220
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,2
"Disobey Steady Red Signal",33,211
"Disobey Traffic Control Device",202,1792
"Equipment (Other)",42,133
"Fail to Keep Right",0,8
"Fail to Signal",10,88
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",2,60
"Improper Lights",0,0
"Improper Passing",1,1
"Improper Turn",43,380
"Improper/Missing Plates",4,9
"Not Giving R of W to Pedes.",23,171
"Not Giving R of W to Veh.",1,5
"One Way Street",1,1
"Pavement Markings",2,21
"Safety Belt",26,143
"School Bus, Passing Stopped",0,13
Speeding,23,136
Spillback,0,0
"Tinted Windows",13,149
"Truck Routes",0,1
U-Turn,7,57
Uninspected,5,10
Uninsured,19,106
"Unlicensed Operator",39,225
Unregistered,9,48
"Unsafe Lane Change",0,2
"Other Movers",67,325
"034TOTAL Movers ",597,4362
,,
"* All figures are preliminary and subject to change.",,
