"Moving Violations",,
"45th Precinct",,
"  August ",,
045sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,1
"Brake Lights (Defect.or Improper)",20,202
"Bus Lane, Driving in",0,0
"Cell Phone",24,379
"Commercial Veh on Pkwy",0,5
"Defective Brakes",0,0
"Disobey Steady Red Signal",13,107
"Disobey Traffic Control Device",80,588
"Equipment (Other)",5,31
"Fail to Keep Right",0,0
"Fail to Signal",4,43
"Following Too Closely",3,4
"Headlights (Defect. or Improper)",17,176
"Improper Lights",0,0
"Improper Passing",1,5
"Improper Turn",24,158
"Improper/Missing Plates",8,36
"Not Giving R of W to Pedes.",7,184
"Not Giving R of W to Veh.",0,3
"One Way Street",2,12
"Pavement Markings",4,69
"Safety Belt",26,392
"School Bus, Passing Stopped",0,13
Speeding,16,331
Spillback,2,10
"Tinted Windows",78,548
"Truck Routes",2,16
U-Turn,1,13
Uninspected,3,20
Uninsured,34,328
"Unlicensed Operator",29,272
Unregistered,15,116
"Unsafe Lane Change",3,15
"Other Movers",18,160
"045TOTAL Movers ",439,4237
,,
"* All figures are preliminary and subject to change.",,
