"Moving Violations",,
"28th Precinct",,
" January ",,
028sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",14,14
"Bus Lane, Driving in",5,5
"Cell Phone",29,29
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",47,47
"Disobey Traffic Control Device",142,142
"Equipment (Other)",8,8
"Fail to Keep Right",0,0
"Fail to Signal",0,0
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",18,18
"Improper Lights",1,1
"Improper Passing",0,0
"Improper Turn",56,56
"Improper/Missing Plates",14,14
"Not Giving R of W to Pedes.",23,23
"Not Giving R of W to Veh.",0,0
"One Way Street",0,0
"Pavement Markings",4,4
"Safety Belt",49,49
"School Bus, Passing Stopped",9,9
Speeding,15,15
Spillback,0,0
"Tinted Windows",61,61
"Truck Routes",19,19
U-Turn,15,15
Uninspected,14,14
Uninsured,12,12
"Unlicensed Operator",24,24
Unregistered,2,2
"Unsafe Lane Change",0,0
"Other Movers",27,27
"028TOTAL Movers ",608,608
,,
"* All figures are preliminary and subject to change.",,
