"Moving Violations",,
"112th Precinct",,
" January ",,
112sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",34,34
"Cell Phone",41,41
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",47,47
"Disobey Traffic Control Device",211,211
"Equipment (Other)",11,11
"Fail to Keep Right",0,0
"Fail to Signal",11,11
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",0,0
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",38,38
"Improper/Missing Plates",1,1
"Not Giving R of W to Pedes.",67,67
"Not Giving R of W to Veh.",1,1
"One Way Street",3,3
"Pavement Markings",1,1
"Safety Belt",30,30
"School Bus, Passing Stopped",2,2
Speeding,62,62
Spillback,1,1
"Tinted Windows",76,76
"Truck Routes",1,1
U-Turn,1,1
Uninspected,2,2
Uninsured,27,27
"Unlicensed Operator",41,41
Unregistered,11,11
"Unsafe Lane Change",1,1
"Other Movers",34,34
"112TOTAL Movers ",755,755
,,
"* All figures are preliminary and subject to change.",,
