"Moving Violations",,
"121st Precinct",,
" January ",,
121sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,2
"Brake Lights (Defect.or Improper)",24,24
"Bus Lane, Driving in",1,1
"Cell Phone",29,29
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",43,43
"Disobey Traffic Control Device",228,228
"Equipment (Other)",8,8
"Fail to Keep Right",0,0
"Fail to Signal",242,242
"Following Too Closely",4,4
"Headlights (Defect. or Improper)",23,23
"Improper Lights",5,5
"Improper Passing",1,1
"Improper Turn",8,8
"Improper/Missing Plates",13,13
"Not Giving R of W to Pedes.",17,17
"Not Giving R of W to Veh.",24,24
"One Way Street",0,0
"Pavement Markings",25,25
"Safety Belt",50,50
"School Bus, Passing Stopped",12,12
Speeding,89,89
Spillback,0,0
"Tinted Windows",102,102
"Truck Routes",0,0
U-Turn,4,4
Uninspected,7,7
Uninsured,65,65
"Unlicensed Operator",142,142
Unregistered,9,9
"Unsafe Lane Change",3,3
"Other Movers",34,34
"121TOTAL Movers ",1214,1214
,,
"* All figures are preliminary and subject to change.",,
