"Moving Violations",,
"69th Precinct",,
" January ",,
069sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",6,6
"Bus Lane, Driving in",0,0
"Cell Phone",53,53
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",22,22
"Disobey Traffic Control Device",97,97
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",0,0
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",27,27
"Improper Lights",0,0
"Improper Passing",15,15
"Improper Turn",45,45
"Improper/Missing Plates",10,10
"Not Giving R of W to Pedes.",17,17
"Not Giving R of W to Veh.",1,1
"One Way Street",0,0
"Pavement Markings",0,0
"Safety Belt",39,39
"School Bus, Passing Stopped",13,13
Speeding,11,11
Spillback,0,0
"Tinted Windows",131,131
"Truck Routes",1,1
U-Turn,0,0
Uninspected,0,0
Uninsured,35,35
"Unlicensed Operator",43,43
Unregistered,7,7
"Unsafe Lane Change",0,0
"Other Movers",31,31
"069TOTAL Movers ",604,604
,,
"* All figures are preliminary and subject to change.",,
