Citywide,,
 January ,,
citysum,,
"","",""
Backing Unsafely,135,135
Brake Lights (Defect.or Improper),1188,1188
"Bus Lane, Driving in",424,424
Cell Phone,5208,5208
Commercial Veh on Pkwy,132,132
Defective Brakes,2,2
Disobey Steady Red Signal,4479,4479
Disobey Traffic Control Device,15288,15288
Equipment (Other),778,778
Fail to Keep Right,13,13
Fail to Signal,2000,2000
Following Too Closely,90,90
Headlights (Defect. or Improper),1421,1421
Improper Lights,190,190
Improper Passing,313,313
Improper Turn,6072,6072
Improper/Missing Plates,618,618
Not Giving R of W to Pedes.,3189,3189
Not Giving R of W to Veh.,347,347
One Way Street,278,278
Pavement Markings,1166,1166
Safety Belt,4652,4652
"School Bus, Passing Stopped",591,591
Speeding,12152,12152
Spillback,234,234
Tinted Windows,10017,10017
Truck Routes,320,320
U-Turn,316,316
Uninspected,443,443
Uninsured,2541,2541
Unlicensed Operator,4381,4381
Unregistered,901,901
Unsafe Lane Change,597,597
Other Movers,5614,5614
CitywideTOTAL Movers ,86090,86090
