"Moving Violations",,
"47th Precinct",,
" January ",,
047sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,2
"Brake Lights (Defect.or Improper)",25,25
"Bus Lane, Driving in",0,0
"Cell Phone",80,80
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",27,27
"Disobey Traffic Control Device",195,195
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",0,0
"Following Too Closely",1,1
"Headlights (Defect. or Improper)",61,61
"Improper Lights",0,0
"Improper Passing",4,4
"Improper Turn",114,114
"Improper/Missing Plates",13,13
"Not Giving R of W to Pedes.",38,38
"Not Giving R of W to Veh.",8,8
"One Way Street",0,0
"Pavement Markings",0,0
"Safety Belt",90,90
"School Bus, Passing Stopped",7,7
Speeding,37,37
Spillback,0,0
"Tinted Windows",201,201
"Truck Routes",0,0
U-Turn,0,0
Uninspected,8,8
Uninsured,117,117
"Unlicensed Operator",84,84
Unregistered,30,30
"Unsafe Lane Change",0,0
"Other Movers",54,54
"047TOTAL Movers ",1196,1196
,,
"* All figures are preliminary and subject to change.",,
