"Moving Violations",,
"26th Precinct",,
" January ",,
026sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,1
"Brake Lights (Defect.or Improper)",4,4
"Bus Lane, Driving in",0,0
"Cell Phone",27,27
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",57,57
"Disobey Traffic Control Device",99,99
"Equipment (Other)",1,1
"Fail to Keep Right",0,0
"Fail to Signal",1,1
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",5,5
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",66,66
"Improper/Missing Plates",0,0
"Not Giving R of W to Pedes.",41,41
"Not Giving R of W to Veh.",6,6
"One Way Street",2,2
"Pavement Markings",43,43
"Safety Belt",10,10
"School Bus, Passing Stopped",8,8
Speeding,14,14
Spillback,0,0
"Tinted Windows",31,31
"Truck Routes",0,0
U-Turn,0,0
Uninspected,0,0
Uninsured,23,23
"Unlicensed Operator",18,18
Unregistered,5,5
"Unsafe Lane Change",0,0
"Other Movers",51,51
"026TOTAL Movers ",513,513
,,
"* All figures are preliminary and subject to change.",,
