"Moving Violations",,
"25th Precinct",,
" January ",,
025sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,1
"Brake Lights (Defect.or Improper)",4,4
"Bus Lane, Driving in",5,5
"Cell Phone",147,147
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",43,43
"Disobey Traffic Control Device",113,113
"Equipment (Other)",2,2
"Fail to Keep Right",0,0
"Fail to Signal",3,3
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",1,1
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",183,183
"Improper/Missing Plates",2,2
"Not Giving R of W to Pedes.",67,67
"Not Giving R of W to Veh.",0,0
"One Way Street",1,1
"Pavement Markings",5,5
"Safety Belt",97,97
"School Bus, Passing Stopped",13,13
Speeding,17,17
Spillback,0,0
"Tinted Windows",56,56
"Truck Routes",6,6
U-Turn,5,5
Uninspected,0,0
Uninsured,14,14
"Unlicensed Operator",17,17
Unregistered,3,3
"Unsafe Lane Change",3,3
"Other Movers",13,13
"025TOTAL Movers ",821,821
,,
"* All figures are preliminary and subject to change.",,
