"Moving Violations",,
"20th Precinct",,
" January ",,
020sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,2
"Brake Lights (Defect.or Improper)",7,7
"Bus Lane, Driving in",0,0
"Cell Phone",85,85
"Commercial Veh on Pkwy",1,1
"Defective Brakes",0,0
"Disobey Steady Red Signal",49,49
"Disobey Traffic Control Device",185,185
"Equipment (Other)",5,5
"Fail to Keep Right",0,0
"Fail to Signal",1,1
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",2,2
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",76,76
"Improper/Missing Plates",0,0
"Not Giving R of W to Pedes.",10,10
"Not Giving R of W to Veh.",0,0
"One Way Street",6,6
"Pavement Markings",0,0
"Safety Belt",53,53
"School Bus, Passing Stopped",19,19
Speeding,6,6
Spillback,0,0
"Tinted Windows",35,35
"Truck Routes",10,10
U-Turn,7,7
Uninspected,0,0
Uninsured,6,6
"Unlicensed Operator",15,15
Unregistered,2,2
"Unsafe Lane Change",2,2
"Other Movers",33,33
"020TOTAL Movers ",617,617
,,
"* All figures are preliminary and subject to change.",,
