"Moving Violations",,
"94th Precinct",,
" January ",,
094sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,0
"Brake Lights (Defect.or Improper)",6,6
"Bus Lane, Driving in",0,0
"Cell Phone",46,46
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",57,57
"Disobey Traffic Control Device",102,102
"Equipment (Other)",1,1
"Fail to Keep Right",0,0
"Fail to Signal",22,22
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",18,18
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",24,24
"Improper/Missing Plates",1,1
"Not Giving R of W to Pedes.",15,15
"Not Giving R of W to Veh.",0,0
"One Way Street",3,3
"Pavement Markings",2,2
"Safety Belt",56,56
"School Bus, Passing Stopped",1,1
Speeding,84,84
Spillback,0,0
"Tinted Windows",119,119
"Truck Routes",8,8
U-Turn,0,0
Uninspected,3,3
Uninsured,32,32
"Unlicensed Operator",36,36
Unregistered,6,6
"Unsafe Lane Change",0,0
"Other Movers",40,40
"094TOTAL Movers ",682,682
,,
"* All figures are preliminary and subject to change.",,
