Transit Bureau,,
Backing Unsafely,0,0
Brake Lights (Defect.or Improper),0,0
"Bus Lane, Driving in",0,0
Cell Phone,8,8
Commercial Veh on Pkwy,0,1
Defective Brakes,0,0
Disobey Steady Red Signal,1,1
Disobey Traffic Control Device,5,9
Equipment (Other),0,0
Fail to Keep Right,0,0
Fail to Signal,0,2
Following Too Closely,0,0
Headlights (Defect. or Improper),0,2
Improper Lights,0,2
Improper Passing,0,2
Improper Turn,0,0
Improper/Missing Plates,0,0
Not Giving R of W to Pedes.,0,0
Not Giving R of W to Veh.,0,1
One Way Street,0,0
Pavement Markings,0,1
Safety Belt,1,1
"School Bus, Passing Stopped",0,0
Speeding,37,73
Spillback,0,0
Tinted Windows,0,8
Truck Routes,0,0
U-Turn,0,0
Uninspected,0,0
Uninsured,0,0
Unlicensed Operator,4,8
Unregistered,1,1
Unsafe Lane Change,0,0
Other Movers,9,11
TOTAL Movers,66,131
