Transportation Bureau,,
Backing Unsafely,10,39
Brake Lights (Defect.or  Improper),73,259
"Bus Lane, Driving in",483,2817
Cell Phone,891,4948
Commercial Veh on Pkwy,86,325
Defective Brakes,0,1
Disobey Sign,1917,15383
Equipment (Other),631,2359
Fail to Keep Right,0,13
Fail to Signal,315,1580
Fail to Stop on Signal,857,2532
Following Too Closely,59,317
Headlights (Defect. or Improper),31,141
Improper Lights,7,23
Improper Passing,231,1034
Improper Turn,1093,6065
Improper/Missing Plates,9,43
Not Giving R of W to Pedes.,39,280
Not Giving R of W to Veh.,31,151
One Way Street,39,97
Pavement Markings,347,1385
Safety Belt,2753,5120
"School Bus, Passing Stopped",5,37
Speeding,4824,25434
Spillback,130,586
Tinted Windows,1370,7728
Truck Routes,4,43
U-Turn,0,7
Uninspected,107,519
Uninsured,197,1086
Unlicensed Operator,451,2181
Unregistered,109,495
Unsafe Lane Change,78,485
Other Movers,2897,14218
TOTAL Movers,20074,97731
