Staten Island,,
Backing Unsafely,2,15
Brake Lights (Defect.or  Improper),233,1179
"Bus Lane, Driving in",39,247
Cell Phone,608,2671
Commercial Veh on Pkwy,9,49
Defective Brakes,10,25
Disobey Sign,494,2140
Equipment (Other),85,323
Fail to Keep Right,0,15
Fail to Signal,165,586
Fail to Stop on Signal,170,690
Following Too Closely,7,66
Headlights (Defect. or Improper),155,925
Improper Lights,3,16
Improper Passing,24,178
Improper Turn,47,252
Improper/Missing Plates,23,165
Not Giving R of W to Pedes.,14,84
Not Giving R of W to Veh.,11,76
One Way Street,6,61
Pavement Markings,270,1334
Safety Belt,986,2930
"School Bus, Passing Stopped",7,28
Speeding,186,1490
Spillback,3,6
Tinted Windows,316,1572
Truck Routes,3,7
U-Turn,23,125
Uninspected,71,529
Uninsured,365,1626
Unlicensed Operator,499,2099
Unregistered,76,422
Unsafe Lane Change,27,69
Other Movers,383,1515
TOTAL Movers,5320,23515
