Citywide,,
Backing Unsafely,202,202
Brake Lights (Defect.or  Improper),2492,2492
"Bus Lane, Driving in",287,287
Cell Phone,8620,8620
Commercial Veh on Pkwy,94,94
Defective Brakes,44,44
Disobey Sign,11625,11625
Equipment (Other),750,750
Fail to Keep Right,38,38
Fail to Signal,1842,1842
Fail to Stop on Signal,3584,3584
Following Too Closely,117,117
Headlights (Defect. or Improper),3042,3042
Improper Lights,380,380
Improper Passing,397,397
Improper Turn,5753,5753
Improper/Missing Plates,293,293
Not Giving R of W to Pedes.,1993,1993
Not Giving R of W to Veh.,236,236
One Way Street,306,306
Pavement Markings,2396,2396
Safety Belt,7344,7344
"School Bus, Passing Stopped",106,106
Speeding,7648,7648
Spillback,397,397
Tinted Windows,7412,7412
Truck Routes,483,483
U-Turn,665,665
Uninspected,1001,1001
Uninsured,4960,4960
Unlicensed Operator,4990,4990
Unregistered,1130,1130
Unsafe Lane Change,454,454
Other Movers,4937,4937
TOTAL Movers,86018,86018
