Patrol Bureau,,
Backing Unsafely,64,1120
Brake Lights (Defect.or  Improper),2281,22403
"Bus Lane, Driving in",20,500
Cell Phone,11621,127043
Commercial Veh on Pkwy,21,194
Defective Brakes,36,321
Disobey Sign,7568,82426
Equipment (Other),227,3425
Fail to Keep Right,28,349
Fail to Signal,847,8386
Fail to Stop on Signal,2515,31017
Following Too Closely,35,411
Headlights (Defect. or Improper),1767,16841
Improper Lights,292,3869
Improper Passing,125,1880
Improper Turn,3414,36516
Improper/Missing Plates,152,1794
Not Giving R of W to Pedes.,685,7579
Not Giving R of W to Veh.,114,1421
One Way Street,392,4564
Pavement Markings,1314,12723
Safety Belt,9466,129486
"School Bus, Passing Stopped",269,2084
Speeding,1222,13740
Spillback,289,3792
Tinted Windows,5106,54679
Truck Routes,635,7432
U-Turn,194,3438
Uninspected,350,4312
Uninsured,4016,51669
Unlicensed Operator,3618,43150
Unregistered,708,8705
Unsafe Lane Change,197,3273
Other Movers,2116,27918
TOTAL Movers,61704,718460
