Backing Unsafely,12,30
Brake Lights (Defect.or Improper),70,170
"Bus Lane, Driving in",4,7
Cell Phone,953,1595
Commercial Veh on Pkwy,4,5
Defective Brakes,0,0
Disobey Steady Red Signal,826,1605
Disobey Traffic Control Device,2013,4233
Equipment (Other),82,166
Fail to Keep Right,3,7
Fail to Signal,124,243
Following Too Closely,3,7
Headlights (Defect. or Improper),51,135
Improper Lights,6,14
Improper Passing,8,21
Improper Turn,1755,3450
Improper/Missing Plates,27,58
Not Giving R of W to Pedes.,667,1618
Not Giving R of W to Veh.,16,28
OBSTRUCTED PLATE,66,117
One Way Street,17,31
Pavement Markings,211,350
Safety Belt,413,788
"School Bus, Passing Stopped",14,30
Speeding,701,1421
Spillback,5,9
Tinted Windows,352,815
Truck Routes,13,42
U-Turn,51,117
Uninspected,34,87
Uninsured,116,264
Unlicensed Operator,294,607
Unregistered,53,112
Unsafe Lane Change,25,50
Other Movers,500,847
TOTAL Movers,9489,19079
Manhattan North,,
