Patrol Bureau,,
Backing Unsafely,103,698
Brake Lights (Defect.or  Improper),1856,13908
"Bus Lane, Driving in",80,431
Cell Phone,9830,65448
Commercial Veh on Pkwy,19,138
Defective Brakes,11,174
Disobey Sign,7897,56113
Equipment (Other),518,2576
Fail to Keep Right,23,144
Fail to Signal,1085,7301
Fail to Stop on Signal,2726,17436
Following Too Closely,32,274
Headlights (Defect. or Improper),1511,13506
Improper Lights,206,2307
Improper Passing,338,1625
Improper Turn,4141,27299
Improper/Missing Plates,215,1257
Not Giving R of W to Pedes.,1091,6648
Not Giving R of W to Veh.,170,1075
One Way Street,409,2242
Pavement Markings,1567,10971
Safety Belt,10442,61627
"School Bus, Passing Stopped",49,710
Speeding,2029,12312
Spillback,330,2046
Tinted Windows,4731,42971
Truck Routes,547,3254
U-Turn,338,2437
Uninspected,475,3529
Uninsured,4129,28080
Unlicensed Operator,4345,28177
Unregistered,981,5675
Unsafe Lane Change,206,1757
Other Movers,3539,21801
TOTAL Movers,65969,445947
