Patrol Bureau,,
Backing Unsafely,63,63
Bike Lane,74,74
Bus Lane,387,387
Cell Phone,3424,3424
Commercial Veh on Pkwy,24,24
Cruising For Passengers,0,0
Disobey Traffic Control Device,17946,17946
Driving Too Slow,1,1
Equipment,1754,1754
Equipment (Other),3,3
Excessive Noise,0,0
Fail to Keep Right,8,8
Fail to yield Right of Way to Pedestrian,5557,5557
Failure to Signal,1475,1475
Failure to yield Right of Way to Vehicle,2,2
Following Too Closely,23,23
Improper Passing,120,120
Improper Taxi Pickup,28,28
Improper Turn,6835,6835
Improper/Missing Plates,73,73
Lamps and Other Equipment on Bicycle,4,4
Motorcycle (Other),28,28
Not Giving R of W to Veh.,102,102
Obstructed Plate,634,634
One Way Street,310,310
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
Pavement Markings,19,19
Red Light,6368,6368
School Bus,148,148
Scooter In NYC,2,2
Seat Belt,4832,4832
Speeding,7215,7215
Spillback,44,44
TBTA Rule,0,0
Tints,3781,3781
TLC (Other),7,7
Truck Route,88,88
Uninspected,160,160
Uninsured,996,996
Unlicensed Operator,3998,3998
Unregistered,737,737
Unsafe Lane Change,207,207
Other Movers,6594,6594
TOTAL Movers,74071,74071
