Bronx,,
Backing Unsafely,31,31
Brake Lights (Defect.or  Improper),451,451
"Bus Lane, Driving in",5,5
Cell Phone,385,385
Commercial Veh on Pkwy,0,0
Defective Brakes,2,2
Disobey Sign,1055,1055
Equipment (Other),50,50
Fail to Keep Right,5,5
Fail to Signal,177,177
Fail to Stop on Signal,267,267
Following Too Closely,6,6
Headlights (Defect. or Improper),546,546
Improper Lights,18,18
Improper Passing,9,9
Improper Turn,577,577
Improper/Missing Plates,49,49
Not Giving R of W to Pedes.,242,242
Not Giving R of W to Veh.,22,22
One Way Street,17,17
Pavement Markings,172,172
Safety Belt,420,420
"School Bus, Passing Stopped",32,32
Speeding,634,634
Spillback,15,15
Tinted Windows,1414,1414
Truck Routes,42,42
U-Turn,120,120
Uninspected,139,139
Uninsured,651,651
Unlicensed Operator,565,565
Unregistered,173,173
Unsafe Lane Change,27,27
Other Movers,263,263
TOTAL Movers,8581,8581
