Patrol Bureau,,
Backing Unsafely,180,806
Brake Lights (Defect.or Improper),1660,11278
"Bus Lane, Driving in",76,437
Cell Phone,11757,47602
Commercial Veh on Pkwy,11,79
Defective Brakes,22,118
Disobey Sign,13150,56018
Equipment (Other),339,1783
Fail to Keep Right,33,126
Fail to Signal,1762,8475
Fail to Stop on Signal,4661,20183
Following Too Closely,54,253
Headlights (Defect. or Improper),1539,11472
Improper Lights,357,1901
Improper Passing,341,1457
Improper Turn,8429,30952
Improper/Missing Plates,284,1366
Not Giving R of W to Pedes.,4710,13640
Not Giving R of W to Veh.,288,1269
One Way Street,326,1580
Pavement Markings,3146,12076
Safety Belt,10915,42084
"School Bus, Passing Stopped",171,1210
Speeding,5616,16993
Spillback,423,1757
Tinted Windows,5084,31006
Truck Routes,495,2335
U-Turn,562,3518
Uninspected,399,2801
Uninsured,4001,22736
Unlicensed Operator,4951,24099
Unregistered,976,5075
Unsafe Lane Change,556,1964
Other Movers,5453,21235
TOTAL Movers,92727,399684
