"Moving Violations",,
"13th Precinct",,
"     May ",,
013sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,4
"Brake Lights (Defect.or Improper)",2,18
"Bus Lane, Driving in",0,1
"Cell Phone",39,126
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",80,318
"Disobey Traffic Control Device",233,1028
"Equipment (Other)",0,3
"Fail to Keep Right",0,2
"Fail to Signal",2,32
"Following Too Closely",1,5
"Headlights (Defect. or Improper)",0,4
"Improper Lights",0,0
"Improper Passing",5,19
"Improper Turn",179,849
"Improper/Missing Plates",0,4
"Not Giving R of W to Pedes.",25,192
"Not Giving R of W to Veh.",0,20
"OBSTRUCTED PLATE",1,1
"One Way Street",9,19
"Pavement Markings",0,4
"Safety Belt",22,37
"School Bus, Passing Stopped",0,0
Speeding,4,33
Spillback,19,172
"Tinted Windows",21,84
"Truck Routes",0,0
U-Turn,7,44
Uninspected,0,1
Uninsured,12,85
"Unlicensed Operator",19,68
Unregistered,3,20
"Unsafe Lane Change",7,63
"Other Movers",89,283
"013TOTAL Movers ",779,3539
,,
"* All figures are preliminary and subject to change.",,
