"Moving Violations",,
"9th Precinct",,
"     May ",,
009sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",31,88
"Bus Lane, Driving in",2,5
"Cell Phone",79,295
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",90,372
"Disobey Traffic Control Device",76,528
"Equipment (Other)",2,14
"Fail to Keep Right",0,0
"Fail to Signal",6,25
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",8,53
"Improper Lights",0,0
"Improper Passing",0,2
"Improper Turn",155,568
"Improper/Missing Plates",12,41
"Not Giving R of W to Pedes.",32,136
"Not Giving R of W to Veh.",0,4
"OBSTRUCTED PLATE",0,0
"One Way Street",0,1
"Pavement Markings",30,221
"Safety Belt",124,447
"School Bus, Passing Stopped",2,5
Speeding,4,10
Spillback,1,3
"Tinted Windows",4,76
"Truck Routes",0,0
U-Turn,0,8
Uninspected,0,2
Uninsured,19,97
"Unlicensed Operator",26,111
Unregistered,8,36
"Unsafe Lane Change",36,104
"Other Movers",66,258
"009TOTAL Movers ",813,3513
,,
"* All figures are preliminary and subject to change.",,
