Transit Bureau,,
Backing Unsafely,0,0
Brake Lights (Defect.or Improper),0,0
"Bus Lane, Driving in",0,0
Cell Phone,5,6
Commercial Veh on Pkwy,9,15
Defective Brakes,0,0
Disobey Steady Red Signal,0,0
Disobey Traffic Control Device,2,3
Equipment (Other),0,0
Fail to Keep Right,0,0
Fail to Signal,3,5
Following Too Closely,0,0
Headlights (Defect. or Improper),0,0
Improper Lights,0,0
Improper Passing,3,3
Improper Turn,0,0
Improper/Missing Plates,0,0
Not Giving R of W to Pedes.,0,0
Not Giving R of W to Veh.,0,0
OBSTRUCTED PLATE,0,0
One Way Street,0,0
Pavement Markings,18,19
Safety Belt,3,3
"School Bus, Passing Stopped",0,0
Speeding,116,129
Spillback,0,0
Tinted Windows,13,14
Truck Routes,0,0
U-Turn,0,0
Uninspected,0,0
Uninsured,2,2
Unlicensed Operator,10,10
Unregistered,7,8
Unsafe Lane Change,2,2
Other Movers,9,11
TOTAL Movers,202,230
