"Moving Violations",,
"115th Precinct",,
"November ",,
115sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,9
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",73,789
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",90,1140
"Disobey Traffic Control Device",260,3208
"Equipment (Other)",52,100
"Fail to Keep Right",0,0
"Fail to Signal",6,123
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",0,1
"Improper Lights",7,259
"Improper Passing",3,35
"Improper Turn",69,574
"Improper/Missing Plates",1,39
"Not Giving R of W to Pedes.",92,500
"Not Giving R of W to Veh.",0,9
"OBSTRUCTED PLATE",0,3
"One Way Street",0,1
"Pavement Markings",25,159
"Safety Belt",71,1132
"School Bus, Passing Stopped",2,35
Speeding,126,606
Spillback,0,13
"Tinted Windows",24,985
"Truck Routes",0,2
U-Turn,0,0
Uninspected,0,28
Uninsured,6,247
"Unlicensed Operator",125,1708
Unregistered,3,93
"Unsafe Lane Change",0,5
"Other Movers",66,649
"115TOTAL Movers ",1102,12453
,,
"* All figures are preliminary and subject to change.",,
