Housing Bureau,,
    July ,,
housingsum,,
"","",""
Backing Unsafely,0,1
Brake Lights (Defect.or Improper),0,2
"Bus Lane, Driving in",0,0
Cell Phone,0,3
Commercial Veh on Pkwy,0,0
Defective Brakes,2,3
Disobey Steady Red Signal,2,14
Disobey Traffic Control Device,2,8
Equipment (Other),1,4
Fail to Keep Right,0,0
Fail to Signal,1,9
Following Too Closely,0,0
Headlights (Defect. or Improper),0,9
Improper Lights,2,5
Improper Passing,1,1
Improper Turn,0,1
Improper/Missing Plates,0,2
Lamps and Other Equipment on Bicycle,0,0
Not Giving R of W to Pedes.,0,0
Not Giving R of W to Veh.,0,1
OBSTRUCTED PLATE,0,1
One Way Street,2,3
Pavement Markings,0,0
Safety Belt,0,3
"School Bus, Passing Stopped",0,1
Speeding,1,1
Spillback,0,0
Tinted Windows,2,14
Truck Routes,0,0
U-Turn,0,0
Uninspected,0,1
Uninsured,2,3
Unlicensed Operator,2,23
Unregistered,3,4
Unsafe Lane Change,0,2
Other Movers,2,9
HOUSINGTOTAL Movers ,25,128
