"Moving Violations",,
"45th Precinct",,
"    July ",,
045sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",9,76
"Bus Lane, Driving in",0,0
"Cell Phone",46,341
"Commercial Veh on Pkwy",0,11
"Defective Brakes",0,0
"Disobey Steady Red Signal",13,172
"Disobey Traffic Control Device",144,832
"Equipment (Other)",6,32
"Fail to Keep Right",2,9
"Fail to Signal",5,42
"Following Too Closely",1,9
"Headlights (Defect. or Improper)",10,95
"Improper Lights",0,0
"Improper Passing",0,11
"Improper Turn",23,173
"Improper/Missing Plates",9,64
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",12,200
"Not Giving R of W to Veh.",1,8
"OBSTRUCTED PLATE",0,0
"One Way Street",0,3
"Pavement Markings",12,54
"Safety Belt",30,220
"School Bus, Passing Stopped",0,35
Speeding,105,661
Spillback,0,4
"Tinted Windows",78,632
"Truck Routes",0,4
U-Turn,1,3
Uninspected,0,31
Uninsured,31,190
"Unlicensed Operator",43,316
Unregistered,15,93
"Unsafe Lane Change",4,33
"Other Movers",36,244
"045TOTAL Movers ",636,4600
,,
"* All figures are preliminary and subject to change.",,
