"Moving Violations",,
"5th Precinct",,
"    July ",,
005sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,5
"Brake Lights (Defect.or Improper)",2,14
"Bus Lane, Driving in",0,0
"Cell Phone",56,275
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",105,580
"Disobey Traffic Control Device",197,1276
"Equipment (Other)",2,7
"Fail to Keep Right",0,1
"Fail to Signal",5,304
"Following Too Closely",3,14
"Headlights (Defect. or Improper)",0,122
"Improper Lights",1,1
"Improper Passing",18,125
"Improper Turn",49,413
"Improper/Missing Plates",6,63
"Lamps and Other Equipment on Bicycle",20,32
"Not Giving R of W to Pedes.",30,299
"Not Giving R of W to Veh.",10,24
"OBSTRUCTED PLATE",0,0
"One Way Street",2,28
"Pavement Markings",24,153
"Safety Belt",48,276
"School Bus, Passing Stopped",0,1
Speeding,55,338
Spillback,8,96
"Tinted Windows",2,29
"Truck Routes",0,1
U-Turn,4,12
Uninspected,4,21
Uninsured,17,133
"Unlicensed Operator",20,134
Unregistered,5,33
"Unsafe Lane Change",3,24
"Other Movers",66,565
"005TOTAL Movers ",762,5399
,,
"* All figures are preliminary and subject to change.",,
