"Moving Violations",,
"44th Precinct",,
"    July ",,
044sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",5,22
"Brake Lights (Defect.or Improper)",14,135
"Bus Lane, Driving in",1,2
"Cell Phone",87,442
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,0
"Disobey Steady Red Signal",66,303
"Disobey Traffic Control Device",305,1577
"Equipment (Other)",5,33
"Fail to Keep Right",4,10
"Fail to Signal",18,77
"Following Too Closely",1,3
"Headlights (Defect. or Improper)",7,158
"Improper Lights",0,0
"Improper Passing",1,6
"Improper Turn",15,148
"Improper/Missing Plates",3,23
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",18,160
"Not Giving R of W to Veh.",0,11
"OBSTRUCTED PLATE",23,156
"One Way Street",4,12
"Pavement Markings",0,1
"Safety Belt",117,472
"School Bus, Passing Stopped",0,45
Speeding,84,499
Spillback,3,10
"Tinted Windows",107,742
"Truck Routes",0,0
U-Turn,2,2
Uninspected,13,65
Uninsured,31,263
"Unlicensed Operator",103,510
Unregistered,28,214
"Unsafe Lane Change",0,11
"Other Movers",41,250
"044TOTAL Movers ",1106,6363
,,
"* All figures are preliminary and subject to change.",,
