"Moving Violations",,
"13th Precinct",,
"    July ",,
013sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",0,12
"Bus Lane, Driving in",6,37
"Cell Phone",17,113
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",98,502
"Disobey Traffic Control Device",216,1518
"Equipment (Other)",0,2
"Fail to Keep Right",1,4
"Fail to Signal",7,49
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",0,5
"Improper Lights",0,1
"Improper Passing",1,12
"Improper Turn",211,1294
"Improper/Missing Plates",1,2
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",34,326
"Not Giving R of W to Veh.",1,18
"OBSTRUCTED PLATE",1,14
"One Way Street",1,9
"Pavement Markings",7,83
"Safety Belt",8,46
"School Bus, Passing Stopped",0,5
Speeding,7,50
Spillback,32,254
"Tinted Windows",17,105
"Truck Routes",0,0
U-Turn,2,30
Uninspected,0,1
Uninsured,11,74
"Unlicensed Operator",12,76
Unregistered,1,24
"Unsafe Lane Change",2,26
"Other Movers",32,293
"013TOTAL Movers ",726,4989
,,
"* All figures are preliminary and subject to change.",,
