"Moving Violations",,
"107th Precinct",,
"  August ",,
107sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",13,72
"Bus Lane, Driving in",0,0
"Cell Phone",54,437
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",34,239
"Disobey Traffic Control Device",212,1809
"Equipment (Other)",0,0
"Fail to Keep Right",0,2
"Fail to Signal",15,119
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",0,34
"Improper Lights",2,8
"Improper Passing",1,9
"Improper Turn",109,1536
"Improper/Missing Plates",6,66
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",44,264
"Not Giving R of W to Veh.",6,33
"OBSTRUCTED PLATE",2,8
"One Way Street",0,1
"Pavement Markings",0,0
"Safety Belt",128,618
"School Bus, Passing Stopped",0,9
Speeding,78,482
Spillback,0,0
"Tinted Windows",20,211
"Truck Routes",0,0
U-Turn,12,104
Uninspected,2,17
Uninsured,3,98
"Unlicensed Operator",53,467
Unregistered,7,60
"Unsafe Lane Change",0,14
"Other Movers",72,545
"107TOTAL Movers ",873,7265
,,
"* All figures are preliminary and subject to change.",,
