"Moving Violations",,
"9th Precinct",,
"  August ",,
009sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,8
"Brake Lights (Defect.or Improper)",0,7
"Bus Lane, Driving in",0,1
"Cell Phone",61,426
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",136,816
"Disobey Traffic Control Device",90,654
"Equipment (Other)",0,15
"Fail to Keep Right",0,0
"Fail to Signal",27,162
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",1,6
"Improper Lights",0,0
"Improper Passing",1,3
"Improper Turn",84,823
"Improper/Missing Plates",2,86
"Lamps and Other Equipment on Bicycle",2,3
"Not Giving R of W to Pedes.",41,299
"Not Giving R of W to Veh.",0,24
"OBSTRUCTED PLATE",12,32
"One Way Street",1,6
"Pavement Markings",6,92
"Safety Belt",65,616
"School Bus, Passing Stopped",1,3
Speeding,8,71
Spillback,1,8
"Tinted Windows",19,255
"Truck Routes",0,0
U-Turn,0,13
Uninspected,0,6
Uninsured,4,46
"Unlicensed Operator",24,125
Unregistered,5,35
"Unsafe Lane Change",5,68
"Other Movers",55,319
"009TOTAL Movers ",653,5029
,,
"* All figures are preliminary and subject to change.",,
