"Moving Violations",,
"24th Precinct",,
"  August ",,
024sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",5,72
"Bus Lane, Driving in",0,0
"Cell Phone",31,267
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",70,720
"Disobey Traffic Control Device",277,1085
"Equipment (Other)",11,110
"Fail to Keep Right",1,2
"Fail to Signal",1,69
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",1,28
"Improper Lights",0,0
"Improper Passing",0,4
"Improper Turn",120,1154
"Improper/Missing Plates",0,2
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",65,499
"Not Giving R of W to Veh.",0,2
"OBSTRUCTED PLATE",0,16
"One Way Street",3,19
"Pavement Markings",0,0
"Safety Belt",14,95
"School Bus, Passing Stopped",1,37
Speeding,32,600
Spillback,0,8
"Tinted Windows",6,29
"Truck Routes",0,2
U-Turn,1,4
Uninspected,0,40
Uninsured,13,73
"Unlicensed Operator",26,146
Unregistered,7,41
"Unsafe Lane Change",2,10
"Other Movers",52,286
"024TOTAL Movers ",739,5423
,,
"* All figures are preliminary and subject to change.",,
