Patrol Bureau,,
Backing Unsafely,58,436
Bike Lane,55,226
Bus Lane,262,924
Cell Phone,3964,24798
Commercial Veh on Pkwy,18,146
Cruising For Passengers,0,6
Disobey Traffic Control Device,13309,92318
Driving Too Slow,3,19
Equipment,2215,13303
Equipment (Other),5,19
Excessive Noise,0,2
Fail to Keep Right,18,75
Fail to yield Right of Way to Pedestrian,4046,28291
Failure to Signal,1276,9563
Following Too Closely,17,137
Improper Passing,196,1061
Improper Taxi Pickup,27,290
Improper Turn,6243,41401
Improper/Missing Plates,121,603
Lamps and Other Equipment on Bicycle,13,53
Motorcycle (Other),166,504
Not Giving R of W to Veh.,86,688
Obstructed Plate,631,3674
One Way Street,453,2409
Overheight,0,1
Overlength,0,25
Overweight,1,1
Overwidth,0,0
Pavement Markings,19,109
Red Light,5879,35900
School Bus,106,1238
Scooter In NYC,2,7
Seat Belt,6659,37510
Speeding,5085,35745
Spillback,51,584
TBTA Rule,0,0
Tints,2847,23574
TLC (Other),0,1
Truck Route,113,1061
Uninspected,304,1696
Uninsured,1041,7096
Unlicensed Operator,3662,23731
Unregistered,724,4610
Unsafe Lane Change,298,1642
Other Movers,6388,38890
TOTAL Movers,66361,434367
