Backing Unsafely,95,207
Brake Lights (Defect.or Improper),727,1545
"Bus Lane, Driving in",73,141
Cell Phone,6165,11684
Commercial Veh on Pkwy,135,250
Defective Brakes,29,78
Disobey Steady Red Signal,5495,11110
Disobey Traffic Control Device,16409,34294
Equipment (Other),1076,2057
Fail to Keep Right,12,29
Fail to Signal,1789,3834
Following Too Closely,110,203
Headlights (Defect. or Improper),727,1643
Improper Lights,141,312
Improper Passing,236,459
Improper Turn,7552,15033
Improper/Missing Plates,363,795
Not Giving R of W to Pedes.,4270,9310
Not Giving R of W to Veh.,252,532
OBSTRUCTED PLATE,442,852
One Way Street,336,592
Pavement Markings,1117,2314
Safety Belt,5527,10149
"School Bus, Passing Stopped",162,350
Speeding,13394,28142
Spillback,193,352
Tinted Windows,6280,13384
Truck Routes,257,588
U-Turn,280,591
Uninspected,311,775
Uninsured,1918,4073
Unlicensed Operator,4386,9204
Unregistered,860,1797
Unsafe Lane Change,493,1014
Other Movers,6969,13021
TOTAL Movers,88581,180714
Citywide,,
