"Moving Violations",,
"19th Precinct",,
"  August ",,
019sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",3,18
"Brake Lights (Defect.or Improper)",16,120
"Bus Lane, Driving in",0,22
"Cell Phone",26,324
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",110,652
"Disobey Traffic Control Device",326,2055
"Equipment (Other)",2,20
"Fail to Keep Right",0,2
"Fail to Signal",14,166
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",2,44
"Improper Lights",4,21
"Improper Passing",1,35
"Improper Turn",687,3985
"Improper/Missing Plates",0,42
"Not Giving R of W to Pedes.",118,845
"Not Giving R of W to Veh.",0,4
"OBSTRUCTED PLATE",4,9
"One Way Street",0,63
"Pavement Markings",0,32
"Safety Belt",22,159
"School Bus, Passing Stopped",0,58
Speeding,13,44
Spillback,3,14
"Tinted Windows",0,70
"Truck Routes",7,53
U-Turn,0,8
Uninspected,2,16
Uninsured,14,132
"Unlicensed Operator",49,264
Unregistered,9,86
"Unsafe Lane Change",12,126
"Other Movers",19,244
"019TOTAL Movers ",1463,9734
,,
"* All figures are preliminary and subject to change.",,
