Housing Bureau,,
Backing Unsafely,0,1
Bike Lane,0,0
Bus Lane,0,0
Cell Phone,2,2
Commercial Veh on Pkwy,0,0
Cruising For Passengers,0,0
Disobey Traffic Control Device,10,16
Driving Too Slow,0,0
Equipment,6,12
Equipment (Other),1,1
Excessive Noise,0,0
Fail to Keep Right,0,0
Fail to yield Right of Way to Pedestrian,0,0
Failure to Signal,1,3
Following Too Closely,0,0
Improper Passing,0,0
Improper Taxi Pickup,0,0
Improper Turn,0,0
Improper/Missing Plates,0,0
Lamps and Other Equipment on Bicycle,0,0
Motorcycle (Other),0,1
Not Giving R of W to Veh.,1,1
Obstructed Plate,1,2
One Way Street,0,0
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
Pavement Markings,0,0
Red Light,1,1
School Bus,1,1
Scooter In NYC,0,0
Seat Belt,0,0
Speeding,0,0
Spillback,0,0
TBTA Rule,0,0
Tints,4,7
TLC (Other),0,0
Truck Route,0,0
Uninspected,0,0
Uninsured,1,1
Unlicensed Operator,4,8
Unregistered,0,1
Unsafe Lane Change,1,1
Other Movers,2,2
TOTAL Movers,36,61
