Patrol Bureau,,
Backing Unsafely,99,955
Brake Lights (Defect.or  Improper),2451,25735
"Bus Lane, Driving in",136,401
Cell Phone,10476,117060
Commercial Veh on Pkwy,27,181
Defective Brakes,49,406
Disobey Sign,8672,86853
Equipment (Other),332,3514
Fail to Keep Right,16,237
Fail to Signal,1045,9831
Fail to Stop on Signal,2585,27121
Following Too Closely,33,427
Headlights (Defect. or Improper),2060,20243
Improper Lights,259,3355
Improper Passing,212,2472
Improper Turn,3619,39087
Improper/Missing Plates,162,2017
Not Giving R of W to Pedes.,1179,9142
Not Giving R of W to Veh.,179,1601
One Way Street,363,3800
Pavement Markings,1639,14619
Safety Belt,9069,108363
"School Bus, Passing Stopped",149,2473
Speeding,1715,16872
Spillback,231,3598
Tinted Windows,6552,70594
Truck Routes,415,5512
U-Turn,338,3308
Uninspected,407,4851
Uninsured,4619,46199
Unlicensed Operator,4315,45664
Unregistered,808,8838
Unsafe Lane Change,252,2896
Other Movers,3528,32855
TOTAL Movers,67991,721080
