Citywide,,
Backing Unsafely,190,941
Brake Lights (Defect.or Improper),1730,11525
"Bus Lane, Driving in",206,1295
Cell Phone,12951,51618
Commercial Veh on Pkwy,95,572
Defective Brakes,22,137
Disobey Sign,15290,70082
Equipment (Other),874,4081
Fail to Keep Right,33,128
Fail to Signal,1940,9761
Fail to Stop on Signal,5303,22012
Following Too Closely,116,571
Headlights (Defect. or Improper),1581,11633
Improper Lights,368,1940
Improper Passing,463,1923
Improper Turn,9117,33971
Improper/Missing Plates,332,1482
Not Giving R of W to Pedes.,4957,14779
Not Giving R of W to Veh.,316,1409
One Way Street,358,1673
Pavement Markings,3494,13270
Safety Belt,12555,45849
"School Bus, Passing Stopped",177,1819
Speeding,12700,46119
Spillback,455,2081
Tinted Windows,5876,36637
Truck Routes,517,2380
U-Turn,563,3524
Uninspected,483,3276
Uninsured,4191,23723
Unlicensed Operator,5391,26086
Unregistered,1097,5603
Unsafe Lane Change,622,2326
Other Movers,7432,29208
TOTAL Movers,111795,483434
