Brooklyn North,,
Backing Unsafely,12,76
Brake Lights (Defect.or Improper),182,1005
"Bus Lane, Driving in",6,28
Cell Phone,993,4416
Commercial Veh on Pkwy,0,1
Defective Brakes,2,2
Disobey Steady Red Signal,879,4275
Disobey Traffic Control Device,2027,10236
Equipment (Other),51,211
Fail to Keep Right,3,4
Fail to Signal,267,1379
Following Too Closely,3,27
Headlights (Defect. or Improper),177,1238
Improper Lights,1,16
Improper Passing,40,190
Improper Turn,610,3135
Improper/Missing Plates,56,306
Not Giving R of W to Pedes.,214,1391
Not Giving R of W to Veh.,115,581
OBSTRUCTED PLATE,11,11
One Way Street,106,431
Pavement Markings,105,543
Safety Belt,1472,5229
"School Bus, Passing Stopped",28,130
Speeding,468,2269
Spillback,10,117
Tinted Windows,733,5460
Truck Routes,21,91
U-Turn,17,71
Uninspected,46,230
Uninsured,424,2274
Unlicensed Operator,639,3188
Unregistered,154,735
Unsafe Lane Change,21,61
Other Movers,779,4017
TOTAL Movers,10672,53374
