"Moving Violations",,
"9th Precinct",,
"   March ",,
009sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,3
"Brake Lights (Defect.or Improper)",15,43
"Bus Lane, Driving in",1,1
"Cell Phone",51,171
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",45,194
"Disobey Traffic Control Device",138,383
"Equipment (Other)",4,9
"Fail to Keep Right",0,0
"Fail to Signal",9,14
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",12,35
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",56,265
"Improper/Missing Plates",2,17
"Not Giving R of W to Pedes.",21,86
"Not Giving R of W to Veh.",1,4
"One Way Street",0,0
"Pavement Markings",38,169
"Safety Belt",79,246
"School Bus, Passing Stopped",0,3
Speeding,1,6
Spillback,1,2
"Tinted Windows",7,42
"Truck Routes",0,0
U-Turn,2,7
Uninspected,0,1
Uninsured,30,58
"Unlicensed Operator",22,68
Unregistered,4,17
"Unsafe Lane Change",12,49
"Other Movers",58,152
"009TOTAL Movers ",609,2045
,,
"* All figures are preliminary and subject to change.",,
