"Moving Violations",,
"5th Precinct",,
"   March ",,
005sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,1
"Brake Lights (Defect.or Improper)",11,47
"Bus Lane, Driving in",0,0
"Cell Phone",32,77
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,0
"Disobey Steady Red Signal",69,177
"Disobey Traffic Control Device",221,654
"Equipment (Other)",0,21
"Fail to Keep Right",1,1
"Fail to Signal",16,41
"Following Too Closely",2,5
"Headlights (Defect. or Improper)",27,73
"Improper Lights",0,0
"Improper Passing",5,10
"Improper Turn",208,509
"Improper/Missing Plates",13,29
"Not Giving R of W to Pedes.",27,86
"Not Giving R of W to Veh.",2,10
"One Way Street",1,3
"Pavement Markings",20,54
"Safety Belt",27,72
"School Bus, Passing Stopped",0,3
Speeding,22,65
Spillback,13,32
"Tinted Windows",32,150
"Truck Routes",0,0
U-Turn,2,7
Uninspected,1,16
Uninsured,15,29
"Unlicensed Operator",24,72
Unregistered,10,18
"Unsafe Lane Change",5,6
"Other Movers",79,207
"005TOTAL Movers ",886,2476
,,
"* All figures are preliminary and subject to change.",,
