"Moving Violations",,
"24th Precinct",,
"   March ",,
024sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",9,36
"Bus Lane, Driving in",0,0
"Cell Phone",54,159
"Commercial Veh on Pkwy",3,3
"Defective Brakes",0,0
"Disobey Steady Red Signal",89,260
"Disobey Traffic Control Device",268,758
"Equipment (Other)",15,33
"Fail to Keep Right",0,0
"Fail to Signal",7,24
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",14,64
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",100,293
"Improper/Missing Plates",2,10
"Not Giving R of W to Pedes.",26,121
"Not Giving R of W to Veh.",2,2
"One Way Street",3,12
"Pavement Markings",0,0
"Safety Belt",8,22
"School Bus, Passing Stopped",4,18
Speeding,36,116
Spillback,1,2
"Tinted Windows",2,22
"Truck Routes",4,10
U-Turn,0,0
Uninspected,4,4
Uninsured,13,42
"Unlicensed Operator",24,67
Unregistered,6,14
"Unsafe Lane Change",1,3
"Other Movers",19,48
"024TOTAL Movers ",714,2145
,,
"* All figures are preliminary and subject to change.",,
