"Moving Violations",,
"10th Precinct",,
"October  ",,
010sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,16
"Brake Lights (Defect.or Improper)",10,117
"Bus Lane, Driving in",0,1
"Cell Phone",123,1414
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,1
"Disobey Steady Red Signal",57,609
"Disobey Traffic Control Device",110,1214
"Equipment (Other)",0,1
"Fail to Keep Right",2,9
"Fail to Signal",19,210
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",0,39
"Improper Lights",0,13
"Improper Passing",5,41
"Improper Turn",239,1444
"Improper/Missing Plates",1,3
"Not Giving R of W to Pedes.",38,366
"Not Giving R of W to Veh.",1,8
"OBSTRUCTED PLATE",1,3
"One Way Street",3,31
"Pavement Markings",8,74
"Safety Belt",91,1227
"School Bus, Passing Stopped",0,2
Speeding,22,81
Spillback,1,9
"Tinted Windows",10,266
"Truck Routes",2,47
U-Turn,1,6
Uninspected,2,26
Uninsured,3,98
"Unlicensed Operator",50,454
Unregistered,9,76
"Unsafe Lane Change",6,54
"Other Movers",64,899
"010TOTAL Movers ",879,8860
,,
"* All figures are preliminary and subject to change.",,
