"Moving Violations",,
"34th Precinct",,
"October  ",,
034sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,5
"Brake Lights (Defect.or Improper)",5,78
"Bus Lane, Driving in",0,0
"Cell Phone",84,348
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,2
"Disobey Steady Red Signal",34,359
"Disobey Traffic Control Device",249,2435
"Equipment (Other)",1,71
"Fail to Keep Right",0,0
"Fail to Signal",3,64
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",11,92
"Improper Lights",0,0
"Improper Passing",0,8
"Improper Turn",36,500
"Improper/Missing Plates",0,14
"Not Giving R of W to Pedes.",28,274
"Not Giving R of W to Veh.",0,6
"OBSTRUCTED PLATE",0,12
"One Way Street",0,1
"Pavement Markings",0,16
"Safety Belt",31,269
"School Bus, Passing Stopped",2,53
Speeding,70,255
Spillback,0,4
"Tinted Windows",15,200
"Truck Routes",0,4
U-Turn,2,39
Uninspected,0,11
Uninsured,10,107
"Unlicensed Operator",45,404
Unregistered,4,90
"Unsafe Lane Change",1,5
"Other Movers",31,329
"034TOTAL Movers ",662,6056
,,
"* All figures are preliminary and subject to change.",,
