Citywide,,
Backing Unsafely,110,1091
Brake Lights (Defect.or Improper),803,9678
"Bus Lane, Driving in",61,1840
Cell Phone,7836,65421
Commercial Veh on Pkwy,163,1564
Defective Brakes,55,188
Disobey Steady Red Signal,5648,49632
Disobey Traffic Control Device,18460,163070
Equipment (Other),917,12224
Fail to Keep Right,15,210
Fail to Signal,1932,19701
Following Too Closely,72,801
Headlights (Defect. or Improper),877,8913
Improper Lights,122,1364
Improper Passing,311,3415
Improper Turn,7734,69489
Improper/Missing Plates,322,5150
Not Giving R of W to Pedes.,3633,33922
Not Giving R of W to Veh.,308,3354
OBSTRUCTED PLATE,356,1520
One Way Street,353,3375
Pavement Markings,1224,11962
Safety Belt,6447,69164
"School Bus, Passing Stopped",195,3077
Speeding,18142,112413
Spillback,255,2149
Tinted Windows,5799,64601
Truck Routes,315,2977
U-Turn,301,3048
Uninspected,235,3342
Uninsured,2370,23996
Unlicensed Operator,5319,47495
Unregistered,957,9721
Unsafe Lane Change,423,4894
Other Movers,7868,66210
TOTAL Movers,99938,880971
