Transportation Bureau,,
Backing Unsafely,5,143
Brake Lights (Defect.or Improper),53,354
"Bus Lane, Driving in",224,1170
Cell Phone,683,5391
Commercial Veh on Pkwy,112,710
Defective Brakes,0,21
Disobey Sign,1331,16167
Equipment (Other),413,3177
Fail to Keep Right,1,3
Fail to Signal,253,1732
Fail to Stop on Signal,390,2957
Following Too Closely,64,435
Headlights (Defect. or Improper),36,200
Improper Lights,12,58
Improper Passing,88,695
Improper Turn,486,3957
Improper/Missing Plates,51,227
Not Giving R of W to Pedes.,323,1784
Not Giving R of W to Veh.,43,197
One Way Street,42,138
Pavement Markings,322,1803
Safety Belt,1410,5722
"School Bus, Passing Stopped",4,615
Speeding,6594,40866
Spillback,40,386
Tinted Windows,929,7088
Truck Routes,7,60
U-Turn,1,8
Uninspected,115,714
Uninsured,210,1393
Unlicensed Operator,506,2903
Unregistered,127,777
Unsafe Lane Change,68,494
Other Movers,1636,11220
TOTAL Movers,16579,113565
