Transportation Bureau,,
Backing Unsafely,16,108
Brake Lights (Defect.or Improper),86,688
"Bus Lane, Driving in",163,1827
Cell Phone,792,6591
Commercial Veh on Pkwy,146,1094
Defective Brakes,0,38
Disobey Steady Red Signal,315,4497
Disobey Traffic Control Device,2262,20277
Equipment (Other),686,6348
Fail to Keep Right,2,40
Fail to Signal,381,3257
Following Too Closely,70,723
Headlights (Defect. or Improper),32,258
Improper Lights,9,189
Improper Passing,68,967
Improper Turn,468,4681
Improper/Missing Plates,52,656
Not Giving R of W to Pedes.,363,2708
Not Giving R of W to Veh.,35,308
One Way Street,52,801
Pavement Markings,457,2939
Safety Belt,573,5782
"School Bus, Passing Stopped",3,541
Speeding,7800,73835
Spillback,24,309
Tinted Windows,798,5787
Truck Routes,54,552
U-Turn,6,46
Uninspected,87,870
Uninsured,152,1437
Unlicensed Operator,586,4882
Unregistered,135,1156
Unsafe Lane Change,120,997
Other Movers,3009,22363
TOTAL Movers,19802,177552
