Bronx,,
Backing Unsafely,16,238
Brake Lights (Defect.or Improper),358,3752
"Bus Lane, Driving in",3,122
Cell Phone,725,6394
Commercial Veh on Pkwy,1,24
Defective Brakes,3,19
Disobey Steady Red Signal,413,4200
Disobey Traffic Control Device,1609,15144
Equipment (Other),51,401
Fail to Keep Right,3,40
Fail to Signal,143,1739
Following Too Closely,7,47
Headlights (Defect. or Improper),366,3372
Improper Lights,8,84
Improper Passing,27,231
Improper Turn,987,9173
Improper/Missing Plates,31,315
Not Giving R of W to Pedes.,413,4018
Not Giving R of W to Veh.,29,306
One Way Street,12,192
Pavement Markings,99,1261
Safety Belt,718,7025
"School Bus, Passing Stopped",109,763
Speeding,596,6853
Spillback,13,160
Tinted Windows,1596,12388
Truck Routes,36,313
U-Turn,34,733
Uninspected,29,270
Uninsured,582,5048
Unlicensed Operator,664,5986
Unregistered,170,1710
Unsafe Lane Change,31,458
Other Movers,448,4105
TOTAL Movers,10330,96884
