Patrol Bureau,,
Backing Unsafely,105,781
Bike Lane,52,463
Bus Lane,394,1807
Cell Phone,2862,42575
Commercial Veh on Pkwy,22,271
Cruising For Passengers,1,12
Disobey Traffic Control Device,14817,162786
Driving Too Slow,1,23
Equipment,1631,23131
Equipment (Other),4,42
Excessive Noise,0,3
Fail to Keep Right,4,111
Fail to yield Right of Way to Pedestrian,4754,48571
Failure to Signal,1266,15843
Following Too Closely,26,250
Improper Passing,137,1869
Improper Taxi Pickup,21,419
Improper Turn,5929,71274
Improper/Missing Plates,50,1003
Lamps and Other Equipment on Bicycle,3,86
Motorcycle (Other),34,1001
Not Giving R of W to Veh.,91,1162
Obstructed Plate,576,6463
One Way Street,300,4313
Overheight,0,4
Overlength,5,34
Overweight,0,2
Overwidth,0,0
Pavement Markings,12,185
Red Light,5560,64708
School Bus,143,1718
Scooter In NYC,6,15
Seat Belt,4064,64365
Speeding,5755,64104
Spillback,80,860
TBTA Rule,0,0
Tints,2740,36744
TLC (Other),0,1
Truck Route,137,1800
Uninspected,132,2649
Uninsured,913,11838
Unlicensed Operator,3423,41944
Unregistered,595,8117
Unsafe Lane Change,223,2808
Other Movers,5772,70572
TOTAL Movers,62640,756727
