"Moving Violations",,
"34th Precinct",,
"November ",,
034sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,4
"Brake Lights (Defect.or Improper)",3,54
"Bus Lane, Driving in",1,2
"Cell Phone",17,323
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,2
"Disobey Steady Red Signal",24,303
"Disobey Traffic Control Device",153,2335
"Equipment (Other)",1,144
"Fail to Keep Right",0,11
"Fail to Signal",5,109
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",2,76
"Improper Lights",0,0
"Improper Passing",0,1
"Improper Turn",17,482
"Improper/Missing Plates",1,10
"Not Giving R of W to Pedes.",83,279
"Not Giving R of W to Veh.",3,9
"One Way Street",0,1
"Pavement Markings",0,23
"Safety Belt",13,200
"School Bus, Passing Stopped",2,19
Speeding,83,259
Spillback,0,1
"Tinted Windows",9,172
"Truck Routes",0,1
U-Turn,7,73
Uninspected,0,10
Uninsured,12,137
"Unlicensed Operator",42,329
Unregistered,8,68
"Unsafe Lane Change",1,3
"Other Movers",33,431
"034TOTAL Movers ",520,5872
,,
"* All figures are preliminary and subject to change.",,
