Citywide,,
Backing Unsafely,127,390
Brake Lights (Defect.or Improper),1050,3460
"Bus Lane, Driving in",297,1086
Cell Phone,7224,19149
Commercial Veh on Pkwy,146,469
Defective Brakes,16,22
Disobey Steady Red Signal,4997,14853
Disobey Traffic Control Device,16725,50714
Equipment (Other),1491,3372
Fail to Keep Right,51,72
Fail to Signal,1944,6349
Following Too Closely,98,299
Headlights (Defect. or Improper),1039,3764
Improper Lights,155,496
Improper Passing,352,959
Improper Turn,7395,21020
Improper/Missing Plates,756,2080
Not Giving R of W to Pedes.,3698,11226
Not Giving R of W to Veh.,405,1127
One Way Street,384,894
Pavement Markings,1279,3718
Safety Belt,6530,17397
"School Bus, Passing Stopped",227,1009
Speeding,11469,34801
Spillback,218,704
Tinted Windows,7968,26338
Truck Routes,346,1019
U-Turn,318,1003
Uninspected,350,1106
Uninsured,2742,7829
Unlicensed Operator,5050,14215
Unregistered,1047,2922
Unsafe Lane Change,522,1806
Other Movers,7100,19743
TOTAL Movers,93516,275411
