"Moving Violations",,
"9th Precinct",,
"    June ",,
009sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,6
"Brake Lights (Defect.or Improper)",0,5
"Bus Lane, Driving in",0,1
"Cell Phone",48,328
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",120,613
"Disobey Traffic Control Device",67,514
"Equipment (Other)",2,15
"Fail to Keep Right",0,0
"Fail to Signal",30,120
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",3,4
"Improper Lights",0,0
"Improper Passing",1,2
"Improper Turn",139,697
"Improper/Missing Plates",4,80
"Lamps and Other Equipment on Bicycle",0,1
"Not Giving R of W to Pedes.",32,233
"Not Giving R of W to Veh.",0,24
"OBSTRUCTED PLATE",8,13
"One Way Street",4,5
"Pavement Markings",6,64
"Safety Belt",55,501
"School Bus, Passing Stopped",0,2
Speeding,0,55
Spillback,0,6
"Tinted Windows",29,208
"Truck Routes",0,0
U-Turn,0,13
Uninspected,0,6
Uninsured,3,38
"Unlicensed Operator",23,95
Unregistered,5,28
"Unsafe Lane Change",2,58
"Other Movers",49,240
"009TOTAL Movers ",630,3976
,,
"* All figures are preliminary and subject to change.",,
