"Moving Violations",,
"6th Precinct",,
"   April ",,
006sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,2
"Brake Lights (Defect.or Improper)",0,11
"Bus Lane, Driving in",0,0
"Cell Phone",35,194
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",117,495
"Disobey Traffic Control Device",94,368
"Equipment (Other)",0,0
"Fail to Keep Right",1,2
"Fail to Signal",47,158
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",8,33
"Improper Lights",0,1
"Improper Passing",11,26
"Improper Turn",94,366
"Improper/Missing Plates",10,37
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",98,342
"Not Giving R of W to Veh.",1,4
"OBSTRUCTED PLATE",1,13
"One Way Street",10,42
"Pavement Markings",2,13
"Safety Belt",23,105
"School Bus, Passing Stopped",5,6
Speeding,27,116
Spillback,0,0
"Tinted Windows",9,64
"Truck Routes",0,0
U-Turn,1,5
Uninspected,0,2
Uninsured,5,19
"Unlicensed Operator",12,50
Unregistered,1,6
"Unsafe Lane Change",12,56
"Other Movers",28,160
"006TOTAL Movers ",653,2698
,,
"* All figures are preliminary and subject to change.",,
