Bronx,,
   April ,,
pbbxsum,,
"","",""
Backing Unsafely,22,95
Brake Lights (Defect.or Improper),268,1167
"Bus Lane, Driving in",15,37
Cell Phone,767,2934
Commercial Veh on Pkwy,0,13
Defective Brakes,1,4
Disobey Steady Red Signal,587,2429
Disobey Traffic Control Device,2093,8408
Equipment (Other),70,183
Fail to Keep Right,1,7
Fail to Signal,138,797
Following Too Closely,8,22
Headlights (Defect. or Improper),254,1069
Improper Lights,3,49
Improper Passing,34,116
Improper Turn,1149,4774
Improper/Missing Plates,64,225
Lamps and Other Equipment on Bicycle,2,2
Not Giving R of W to Pedes.,602,2506
Not Giving R of W to Veh.,56,186
OBSTRUCTED PLATE,120,435
One Way Street,11,57
Pavement Markings,107,464
Safety Belt,623,2230
"School Bus, Passing Stopped",117,278
Speeding,1106,4427
Spillback,10,63
Tinted Windows,1543,6097
Truck Routes,9,47
U-Turn,22,136
Uninspected,45,196
Uninsured,504,1931
Unlicensed Operator,794,3160
Unregistered,236,964
Unsafe Lane Change,45,320
Other Movers,595,2287
PBBXTOTAL Movers ,12021,48115
