"Moving Violations",,
"24th Precinct",,
" January ",,
024sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,1
"Brake Lights (Defect.or Improper)",16,16
"Bus Lane, Driving in",0,0
"Cell Phone",17,17
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",103,103
"Disobey Traffic Control Device",193,193
"Equipment (Other)",10,10
"Fail to Keep Right",0,0
"Fail to Signal",11,11
"Following Too Closely",1,1
"Headlights (Defect. or Improper)",9,9
"Improper Lights",0,0
"Improper Passing",2,2
"Improper Turn",126,126
"Improper/Missing Plates",0,0
"Not Giving R of W to Pedes.",70,70
"Not Giving R of W to Veh.",0,0
"OBSTRUCTED PLATE",1,1
"One Way Street",4,4
"Pavement Markings",0,0
"Safety Belt",16,16
"School Bus, Passing Stopped",3,3
Speeding,164,164
Spillback,1,1
"Tinted Windows",1,1
"Truck Routes",1,1
U-Turn,0,0
Uninspected,13,13
Uninsured,8,8
"Unlicensed Operator",21,21
Unregistered,2,2
"Unsafe Lane Change",0,0
"Other Movers",24,24
"024TOTAL Movers ",818,818
,,
"* All figures are preliminary and subject to change.",,
