"Moving Violations",,
"114th Precinct",,
" January ",,
114sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,2
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",85,85
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",90,90
"Disobey Traffic Control Device",375,375
"Equipment (Other)",6,6
"Fail to Keep Right",0,0
"Fail to Signal",25,25
"Following Too Closely",1,1
"Headlights (Defect. or Improper)",0,0
"Improper Lights",39,39
"Improper Passing",2,2
"Improper Turn",39,39
"Improper/Missing Plates",6,6
"Not Giving R of W to Pedes.",92,92
"Not Giving R of W to Veh.",9,9
"OBSTRUCTED PLATE",2,2
"One Way Street",2,2
"Pavement Markings",10,10
"Safety Belt",94,94
"School Bus, Passing Stopped",0,0
Speeding,44,44
Spillback,1,1
"Tinted Windows",152,152
"Truck Routes",3,3
U-Turn,0,0
Uninspected,2,2
Uninsured,13,13
"Unlicensed Operator",58,58
Unregistered,7,7
"Unsafe Lane Change",0,0
"Other Movers",85,85
"114TOTAL Movers ",1244,1244
,,
"* All figures are preliminary and subject to change.",,
