"Moving Violations",,
"113th Precinct",,
" January ",,
113sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",5,5
"Brake Lights (Defect.or Improper)",3,3
"Bus Lane, Driving in",0,0
"Cell Phone",43,43
"Commercial Veh on Pkwy",3,3
"Defective Brakes",0,0
"Disobey Steady Red Signal",44,44
"Disobey Traffic Control Device",159,159
"Equipment (Other)",1,1
"Fail to Keep Right",0,0
"Fail to Signal",0,0
"Following Too Closely",2,2
"Headlights (Defect. or Improper)",7,7
"Improper Lights",31,31
"Improper Passing",1,1
"Improper Turn",259,259
"Improper/Missing Plates",11,11
"Not Giving R of W to Pedes.",17,17
"Not Giving R of W to Veh.",2,2
"OBSTRUCTED PLATE",15,15
"One Way Street",0,0
"Pavement Markings",34,34
"Safety Belt",50,50
"School Bus, Passing Stopped",0,0
Speeding,70,70
Spillback,0,0
"Tinted Windows",90,90
"Truck Routes",0,0
U-Turn,0,0
Uninspected,32,32
Uninsured,44,44
"Unlicensed Operator",129,129
Unregistered,26,26
"Unsafe Lane Change",1,1
"Other Movers",47,47
"113TOTAL Movers ",1126,1126
,,
"* All figures are preliminary and subject to change.",,
