"Moving Violations",,
"107th Precinct",,
" January ",,
107sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,1
"Brake Lights (Defect.or Improper)",8,8
"Bus Lane, Driving in",0,0
"Cell Phone",35,35
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",31,31
"Disobey Traffic Control Device",208,208
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",20,20
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",10,10
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",159,159
"Improper/Missing Plates",10,10
"Not Giving R of W to Pedes.",43,43
"Not Giving R of W to Veh.",3,3
"OBSTRUCTED PLATE",0,0
"One Way Street",1,1
"Pavement Markings",0,0
"Safety Belt",26,26
"School Bus, Passing Stopped",1,1
Speeding,54,54
Spillback,0,0
"Tinted Windows",31,31
"Truck Routes",0,0
U-Turn,16,16
Uninspected,5,5
Uninsured,12,12
"Unlicensed Operator",52,52
Unregistered,6,6
"Unsafe Lane Change",0,0
"Other Movers",50,50
"107TOTAL Movers ",782,782
,,
"* All figures are preliminary and subject to change.",,
