"Moving Violations",,
"25th Precinct",,
" January ",,
025sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",5,5
"Brake Lights (Defect.or Improper)",4,4
"Bus Lane, Driving in",1,1
"Cell Phone",156,156
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",55,55
"Disobey Traffic Control Device",89,89
"Equipment (Other)",10,10
"Fail to Keep Right",0,0
"Fail to Signal",10,10
"Following Too Closely",1,1
"Headlights (Defect. or Improper)",2,2
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",264,264
"Improper/Missing Plates",0,0
"Not Giving R of W to Pedes.",123,123
"Not Giving R of W to Veh.",0,0
"OBSTRUCTED PLATE",4,4
"One Way Street",1,1
"Pavement Markings",3,3
"Safety Belt",106,106
"School Bus, Passing Stopped",0,0
Speeding,46,46
Spillback,0,0
"Tinted Windows",43,43
"Truck Routes",0,0
U-Turn,6,6
Uninspected,1,1
Uninsured,6,6
"Unlicensed Operator",13,13
Unregistered,3,3
"Unsafe Lane Change",2,2
"Other Movers",25,25
"025TOTAL Movers ",979,979
,,
"* All figures are preliminary and subject to change.",,
